"","stationid","lanenumber","period","volume","occupancy","speed"
"710",3146,"1",2015-09-30 16:00:00,671,4.28915662650602,71.9523099850969
"711",3146,"1",2015-09-30 17:00:00,669,4.20606060606061,72.0568011958146
"712",3146,"1",2015-09-30 18:00:00,612,3.92682926829268,71.4820261437908
"713",3146,"1",2015-09-30 19:00:00,583,3.9874213836478,68.9468267581475
"714",3146,"1",2015-09-30 20:00:00,350,2.42361111111111,70.9571428571429
"715",3146,"1",2015-09-30 21:00:00,264,1.83720930232558,70.5871212121212
"716",3146,"1",2015-09-30 22:00:00,138,1.34883720930233,70.1231884057971
"717",3146,"1",2015-09-30 23:00:00,72,1.05454545454545,70.6666666666667
"718",3146,"1",2015-10-01 00:00:00,37,0.857142857142857,69.7297297297297
"719",3146,"1",2015-10-01 01:00:00,27,0.62962962962963,67.3703703703704
"720",3146,"1",2015-10-01 02:00:00,21,0.4,71.5714285714286
"721",3146,"1",2015-10-01 03:00:00,50,0.951219512195122,71.52
"722",3146,"1",2015-10-01 04:00:00,168,1.51041666666667,73.4404761904762
"723",3146,"1",2015-10-01 05:00:00,696,4.44654088050314,72.5201149425287
"724",3146,"1",2015-10-01 06:00:00,1387,9.61212121212121,69.6077865897621
"725",3146,"1",2015-10-01 07:00:00,1402,8.40760869565217,71.2396576319543
"726",3146,"1",2015-10-01 08:00:00,942,5.94186046511628,72.0106157112527
"727",3146,"1",2015-10-01 09:00:00,741,4.54437869822485,72.0823211875843
"728",3146,"1",2015-10-01 10:00:00,639,4.35185185185185,70.5993740219092
"729",3146,"1",2015-10-01 11:00:00,765,4.87647058823529,70.9424836601307
"730",3146,"1",2015-10-01 12:00:00,756,4.94674556213018,69.8082010582011
"731",3146,"1",2015-10-01 13:00:00,841,5.61764705882353,70.6254458977408
"732",3146,"1",2015-10-01 14:00:00,875,5.74269005847953,70.9028571428571
"733",3146,"1",2015-10-01 15:00:00,883,5.8092485549133,71.0645526613817
"734",3146,"1",2015-10-01 16:00:00,824,5.26315789473684,71.751213592233
"735",3146,"1",2015-10-01 17:00:00,739,4.65294117647059,72.1610284167794
"736",3146,"1",2015-10-01 18:00:00,679,4.36526946107784,70.7319587628866
"737",3146,"1",2015-10-01 19:00:00,509,3.6474358974359,69.6699410609037
"738",3146,"1",2015-10-01 20:00:00,318,2.12413793103448,70.7830188679245
"739",3146,"1",2015-10-01 21:00:00,252,2.23214285714286,69.5595238095238
"740",3146,"1",2015-10-01 22:00:00,147,1.45555555555556,69.7823129251701
"741",3146,"1",2015-10-01 23:00:00,69,1,69.9275362318841
"742",3146,"1",2015-10-02 00:00:00,32,0.666666666666667,70.15625
"743",3146,"1",2015-10-02 01:00:00,21,0.578947368421053,72.0952380952381
"744",3146,"1",2015-10-02 02:00:00,18,0.588235294117647,71.8333333333333
"745",3146,"1",2015-10-02 03:00:00,35,0.8125,70.6285714285714
"746",3146,"1",2015-10-02 04:00:00,182,1.6734693877551,72.6043956043956
"747",3146,"1",2015-10-02 05:00:00,603,3.96178343949045,72.8922056384743
"748",3146,"1",2015-10-02 06:00:00,1306,9.04242424242424,70.3797856049005
"749",3146,"1",2015-10-02 07:00:00,1272,8.10526315789474,71.5754716981132
"750",3146,"1",2015-10-02 08:00:00,843,5.55828220858896,72.1126927639383
"751",3146,"1",2015-10-02 09:00:00,678,4.50931677018634,71.117994100295
"752",3146,"1",2015-10-02 10:00:00,619,4.04320987654321,71.6219709208401
"753",3146,"1",2015-10-02 11:00:00,770,4.93023255813953,70.6272727272727
"754",3146,"1",2015-10-02 12:00:00,841,5.49411764705882,70.6468489892984
"755",3146,"1",2015-10-02 13:00:00,993,6.28651685393258,70.2749244712991
"756",3146,"1",2015-10-02 14:00:00,1029,7.08823529411765,70.1895043731778
"757",3146,"1",2015-10-02 15:00:00,899,5.68604651162791,70.7953281423804
"758",3146,"1",2015-10-02 16:00:00,780,5.29192546583851,71.3897435897436
"759",3146,"1",2015-10-02 17:00:00,676,4.67532467532468,71.2559171597633
"760",3146,"1",2015-10-02 18:00:00,778,5.04216867469879,70.6928020565553
"761",3146,"1",2015-10-02 19:00:00,593,4.30872483221477,68.5092748735244
"762",3146,"1",2015-10-02 20:00:00,325,2.65040650406504,69.6892307692308
"763",3146,"1",2015-10-02 21:00:00,290,2.18253968253968,70.4551724137931
"764",3146,"1",2015-10-02 22:00:00,215,1.63333333333333,69.6837209302326
"765",3146,"1",2015-10-02 23:00:00,119,1.20481927710843,70.4033613445378
"766",3146,"2",2015-09-01 00:00:00,160,2.53153153153153,64.45625
"767",3146,"2",2015-09-01 01:00:00,97,1.87179487179487,64.7525773195876
"768",3146,"2",2015-09-01 02:00:00,119,2.82222222222222,64.3949579831933
"769",3146,"2",2015-09-01 03:00:00,147,3.79775280898876,65.1020408163265
"770",3146,"2",2015-09-01 04:00:00,392,4.37579617834395,66.7525510204082
"771",3146,"2",2015-09-01 05:00:00,925,8.3121387283237,66.0086486486486
"772",3146,"2",2015-09-01 06:00:00,1093,11.0617283950617,65.2607502287283
"773",3146,"2",2015-09-01 07:00:00,1213,11.1494252873563,65.8046166529266
"774",3146,"2",2015-09-01 08:00:00,1013,9.9364161849711,65.614017769003
"775",3146,"2",2015-09-01 09:00:00,892,9.37423312883435,65.1434977578475
"776",3146,"2",2015-09-01 10:00:00,965,9.57714285714286,64.9367875647668
"777",3146,"2",2015-09-01 11:00:00,969,9.65168539325843,64.4117647058823
"778",3146,"2",2015-09-01 12:00:00,1007,9.90697674418605,65.0605759682224
"779",3146,"2",2015-09-01 13:00:00,1101,9.85635359116022,65.0617620345141
"780",3146,"2",2015-09-01 14:00:00,1163,11.2312138728324,64.688736027515
"781",3146,"2",2015-09-01 15:00:00,1193,9.85869565217391,65.1743503772003
"782",3146,"2",2015-09-01 16:00:00,1032,9.20588235294118,66.2936046511628
"783",3146,"2",2015-09-01 17:00:00,922,7.51396648044693,66.968546637744
"784",3146,"2",2015-09-01 18:00:00,904,7.97109826589595,65.9192477876106
"785",3146,"2",2015-09-01 19:00:00,779,6.29824561403509,66.8870346598203
"786",3146,"2",2015-09-01 20:00:00,580,5.19018404907975,65.0862068965517
"787",3146,"2",2015-09-01 21:00:00,498,4.48863636363636,62.4538152610442
"788",3146,"2",2015-09-01 22:00:00,352,3.28846153846154,59.4602272727273
"789",3146,"2",2015-09-01 23:00:00,273,3.2910447761194,61.3406593406593
"790",3146,"2",2015-09-02 00:00:00,192,3.025,63.0885416666667
"791",3146,"2",2015-09-02 01:00:00,107,2.20987654320988,64.7476635514019
"792",3146,"2",2015-09-02 02:00:00,93,2.78571428571429,65.010752688172
"793",3146,"2",2015-09-02 03:00:00,209,2.55384615384615,66.2679425837321
"794",3146,"2",2015-09-02 04:00:00,412,4.19512195121951,66.623786407767
"795",3146,"2",2015-09-02 05:00:00,805,8.10493827160494,65.7080745341615
"796",3146,"2",2015-09-02 06:00:00,1200,11.4431818181818,64.7466666666667
"797",3146,"2",2015-09-02 07:00:00,1259,12.4790419161677,65.3963463065925
"798",3146,"2",2015-09-02 08:00:00,1072,10.340782122905,64.5839552238806
"799",3146,"2",2015-09-02 09:00:00,1032,10.28,64.3662790697674
"800",3146,"2",2015-09-02 10:00:00,969,9.49132947976879,65.0185758513932
"801",3146,"2",2015-09-02 11:00:00,999,9.99408284023669,64.978978978979
"802",3146,"2",2015-09-02 12:00:00,983,9.9112426035503,62.8596134282808
"803",3146,"2",2015-09-02 13:00:00,1095,12.4251497005988,62.6164383561644
"804",3146,"2",2015-09-02 14:00:00,1007,9.97633136094675,65.3555114200596
"805",3146,"2",2015-09-02 15:00:00,1118,9.65555555555556,66.2415026833632
"806",3146,"2",2015-09-02 16:00:00,1019,8.58659217877095,66.9842983316977
"807",3146,"2",2015-09-02 17:00:00,987,8.02234636871508,65.9169199594731
"808",3146,"2",2015-09-02 18:00:00,948,8.01675977653631,65.6075949367089
"809",3146,"2",2015-09-02 19:00:00,294,8.45283018867925,65.6530612244898
"810",3146,"2",2015-09-02 21:00:00,303,5.18947368421053,64.5082508250825
"811",3146,"2",2015-09-02 22:00:00,353,3.37086092715232,66.1756373937677
"812",3146,"2",2015-09-02 23:00:00,241,2.91338582677165,65.0124481327801
"813",3146,"2",2015-09-03 00:00:00,155,2.75675675675676,63.8387096774194
"814",3146,"2",2015-09-03 01:00:00,104,2.51685393258427,64.4423076923077
"815",3146,"2",2015-09-03 02:00:00,120,2.28723404255319,65.075
"816",3146,"2",2015-09-03 03:00:00,142,2.27777777777778,65.7183098591549
"817",3146,"2",2015-09-03 04:00:00,372,3.85625,66.9112903225806
"818",3146,"2",2015-09-03 05:00:00,928,7.8268156424581,67.0323275862069
"819",3146,"2",2015-09-03 06:00:00,1141,11.0310559006211,65.148115687993
"820",3146,"2",2015-09-03 07:00:00,1284,11.0172413793103,65.9774143302181
"821",3146,"2",2015-09-03 08:00:00,1022,9.6,65.7778864970646
"822",3146,"2",2015-09-03 09:00:00,1012,9.8448275862069,65.2638339920949
"823",3146,"2",2015-09-03 10:00:00,1025,9.84393063583815,64.8195121951219
"824",3146,"2",2015-09-03 11:00:00,997,9.89940828402367,65.3731193580742
"825",3146,"2",2015-09-03 12:00:00,1074,10.1609195402299,65.7830540037244
"826",3146,"2",2015-09-03 13:00:00,1239,11.7541899441341,65.0799031476998
"827",3146,"2",2015-09-03 14:00:00,1099,11.43125,63.7652411282985
"828",3146,"2",2015-09-03 15:00:00,1077,10.4583333333333,64.372330547818
"829",3146,"2",2015-09-03 16:00:00,919,8.89024390243902,66.0565832426551
"830",3146,"2",2015-09-03 17:00:00,917,8.18235294117647,66.7044711014177
"831",3146,"2",2015-09-03 18:00:00,949,8.35754189944134,64.1612223393045
"832",3146,"2",2015-09-03 19:00:00,952,8.35260115606936,65.6859243697479
"833",3146,"2",2015-09-03 20:00:00,801,7.10674157303371,64.2971285892634
"834",3146,"2",2015-09-03 21:00:00,589,5.27710843373494,65.2988115449915
"835",3146,"2",2015-09-03 22:00:00,422,3.87820512820513,65.8127962085308
"836",3146,"2",2015-09-03 23:00:00,301,3.18493150684932,64.9634551495017
"837",3146,"2",2015-09-04 00:00:00,183,2.66666666666667,64.1748633879781
"838",3146,"2",2015-09-04 01:00:00,133,2.09375,63.7368421052632
"839",3146,"2",2015-09-04 02:00:00,139,2.66990291262136,65.0431654676259
"840",3146,"2",2015-09-04 03:00:00,161,2.82,65.7826086956522
"841",3146,"2",2015-09-04 04:00:00,332,3.8,67.1234939759036
"842",3146,"2",2015-09-04 05:00:00,776,7.6374269005848,66.673969072165
"843",3146,"2",2015-09-04 06:00:00,1162,10.6666666666667,65.9664371772806
"844",3146,"2",2015-09-04 07:00:00,1223,11.2386363636364,65.4096484055601
"845",3146,"2",2015-09-04 08:00:00,1104,10.5674157303371,64.901268115942
"846",3146,"2",2015-09-04 09:00:00,1046,9.77840909090909,65.1835564053537
"847",3146,"2",2015-09-04 10:00:00,1143,10.6494252873563,64.9781277340333
"848",3146,"2",2015-09-04 11:00:00,1144,11.1453488372093,64.4851398601399
"849",3146,"2",2015-09-04 12:00:00,1215,11.5,64.4345679012346
"850",3146,"2",2015-09-04 13:00:00,1261,11.5287356321839,64.9682791435369
"851",3146,"2",2015-09-04 14:00:00,1217,11.5654761904762,64.9359079704191
"852",3146,"2",2015-09-04 15:00:00,1022,8.87777777777778,64.1135029354207
"853",3146,"2",2015-09-04 16:00:00,974,8.02906976744186,66.2946611909651
"854",3146,"2",2015-09-04 17:00:00,1026,8.45348837209302,65.9561403508772
"855",3146,"2",2015-09-04 18:00:00,986,8.90683229813665,65.7687626774848
"856",3146,"2",2015-09-04 19:00:00,983,8.05172413793103,65.9308240081384
"857",3146,"2",2015-09-04 20:00:00,904,7.38857142857143,63.8451327433628
"858",3146,"2",2015-09-04 21:00:00,810,6.32558139534884,64.558024691358
"859",3146,"2",2015-09-04 22:00:00,627,5.07831325301205,65.3572567783094
"860",3146,"2",2015-09-04 23:00:00,461,3.55952380952381,65.117136659436
"861",3146,"2",2015-09-05 00:00:00,274,2.67910447761194,65.7007299270073
"862",3146,"2",2015-09-05 01:00:00,181,2.09322033898305,66.5082872928177
"863",3146,"2",2015-09-05 02:00:00,144,2.32673267326733,64.9444444444444
"864",3146,"2",2015-09-05 03:00:00,133,2.13978494623656,64.6015037593985
"865",3146,"2",2015-09-05 04:00:00,160,2.13761467889908,67.375
"866",3146,"2",2015-09-05 05:00:00,297,2.96575342465753,66.5589225589226
"867",3146,"2",2015-09-05 06:00:00,450,3.68674698795181,67.3666666666667
"868",3146,"2",2015-09-05 07:00:00,560,4.89940828402367,67.5303571428571
"869",3146,"2",2015-09-05 08:00:00,714,5.88023952095808,66.8557422969188
"870",3146,"2",2015-09-05 09:00:00,949,7.47093023255814,66.8556375131718
"871",3146,"2",2015-09-05 10:00:00,1090,9.11904761904762,66.1954128440367
"872",3146,"2",2015-09-05 11:00:00,1285,9.75,65.6700389105058
"873",3146,"2",2015-09-05 12:00:00,1297,10.0057471264368,66.1233616037008
"874",3146,"2",2015-09-05 13:00:00,1306,10.1444444444444,65.395865237366
"875",3146,"2",2015-09-05 14:00:00,1355,10.2611111111111,65.6863468634686
"876",3146,"2",2015-09-05 15:00:00,1337,10.3735632183908,65.3807030665669
"877",3146,"2",2015-09-05 16:00:00,1280,9.77840909090909,65.91875
"878",3146,"2",2015-09-05 17:00:00,967,8.08641975308642,65.7683557394002
"879",3146,"2",2015-09-05 18:00:00,1039,8.52409638554217,66.0866217516843
"880",3146,"2",2015-09-05 19:00:00,1048,7.96590909090909,66.3015267175573
"881",3146,"2",2015-09-05 20:00:00,971,7.68604651162791,63.9392378990731
"882",3146,"2",2015-09-05 21:00:00,1098,7.81666666666667,65.0145719489982
"883",3146,"2",2015-09-05 22:00:00,866,6.42458100558659,64.243648960739
"884",3146,"2",2015-09-05 23:00:00,441,3.22360248447205,65.6213151927438
"885",3146,"2",2015-09-06 00:00:00,215,1.96774193548387,65.9302325581395
"886",3146,"2",2015-09-06 01:00:00,154,1.51851851851852,66.474025974026
"887",3146,"2",2015-09-06 02:00:00,117,1.68888888888889,65.0854700854701
"888",3146,"2",2015-09-06 03:00:00,129,1.86516853932584,66.922480620155
"889",3146,"2",2015-09-06 04:00:00,109,1.87341772151899,66.1743119266055
"890",3146,"2",2015-09-06 05:00:00,187,2.35135135135135,66.9358288770053
"891",3146,"2",2015-09-06 06:00:00,249,2.43283582089552,67.4056224899598
"892",3146,"2",2015-09-06 07:00:00,372,3.16216216216216,68.2284946236559
"893",3146,"2",2015-09-06 08:00:00,509,3.75595238095238,67.3222003929273
"894",3146,"2",2015-09-06 09:00:00,749,6.08695652173913,66.8317757009346
"895",3146,"2",2015-09-06 10:00:00,1020,7.85474860335195,66.2441176470588
"896",3146,"2",2015-09-06 11:00:00,1174,9,64.9855195911414
"897",3146,"2",2015-09-06 12:00:00,1325,10.2701149425287,63.6377358490566
"898",3146,"2",2015-09-06 13:00:00,1356,10.5,64.4107669616519
"899",3146,"2",2015-09-06 14:00:00,1266,9.83139534883721,63.4178515007899
"900",3146,"2",2015-09-06 15:00:00,1338,10.5689655172414,62.7234678624813
"901",3146,"2",2015-09-06 16:00:00,1377,10.6609195402299,62.921568627451
"902",3146,"2",2015-09-06 17:00:00,1379,10.9712643678161,63.0565627266135
"903",3146,"2",2015-09-06 18:00:00,1121,9.00595238095238,65.6761819803747
"904",3146,"2",2015-09-06 19:00:00,1136,8.54444444444444,65.618838028169
"905",3146,"2",2015-09-06 20:00:00,981,7.39444444444444,64.4057084607543
"906",3146,"2",2015-09-06 21:00:00,745,5.90419161676647,65.3838926174497
"907",3146,"2",2015-09-06 22:00:00,500,3.9079754601227,66.062
"908",3146,"2",2015-09-06 23:00:00,291,2.51724137931034,65.5120274914089
"909",3146,"2",2015-09-07 00:00:00,230,2.38095238095238,65.8173913043478
"910",3146,"2",2015-09-07 01:00:00,132,1.67,66.2954545454545
"911",3146,"2",2015-09-07 02:00:00,91,2.16176470588235,65.2197802197802
"912",3146,"2",2015-09-07 03:00:00,120,1.80851063829787,66.6333333333333
"913",3146,"2",2015-09-07 04:00:00,146,2.11702127659574,65.8287671232877
"914",3146,"2",2015-09-07 05:00:00,222,2.33082706766917,66.9369369369369
"915",3146,"2",2015-09-07 06:00:00,288,2.99230769230769,66.8472222222222
"916",3146,"2",2015-09-07 07:00:00,416,3.43712574850299,67.8798076923077
"917",3146,"2",2015-09-07 08:00:00,539,4.40116279069767,67.9554730983302
"918",3146,"2",2015-09-07 09:00:00,747,6.79878048780488,67.2463186077644
"919",3146,"2",2015-09-07 10:00:00,985,8.21666666666667,67.0152284263959
"920",3146,"2",2015-09-07 11:00:00,1222,10.8571428571429,66.1170212765958
"921",3146,"2",2015-09-07 12:00:00,1400,11.8277777777778,65.4078571428571
"922",3146,"2",2015-09-07 13:00:00,1579,13.4888888888889,64.7498416719443
"923",3146,"2",2015-09-07 14:00:00,1539,13.1954022988506,64.6621182586095
"924",3146,"2",2015-09-07 15:00:00,1567,13.7941176470588,64.323548181238
"925",3146,"2",2015-09-07 16:00:00,1469,14.5617283950617,62.2083049693669
"926",3146,"2",2015-09-07 17:00:00,1150,25.4385964912281,36.2660869565217
"927",3146,"2",2015-09-07 18:00:00,1258,12.0064935064935,64.6931637519873
"928",3146,"2",2015-09-07 19:00:00,1214,10.3779069767442,63.5164744645799
"929",3146,"2",2015-09-07 20:00:00,997,8.13609467455621,64.3941825476429
"930",3146,"2",2015-09-07 21:00:00,756,6.10404624277457,65.6216931216931
"931",3146,"2",2015-09-07 22:00:00,460,3.79761904761905,66.3434782608696
"932",3146,"2",2015-09-07 23:00:00,274,2.54929577464789,66.8357664233577
"933",3146,"2",2015-09-08 00:00:00,149,2.32352941176471,66.6510067114094
"934",3146,"2",2015-09-08 01:00:00,113,1.78823529411765,66.5663716814159
"935",3146,"2",2015-09-08 02:00:00,120,2.64367816091954,64.7
"936",3146,"2",2015-09-08 03:00:00,174,2.44144144144144,66.8793103448276
"937",3146,"2",2015-09-08 04:00:00,414,4.16363636363636,67.6135265700483
"938",3146,"2",2015-09-08 05:00:00,913,7.98314606741573,66.8455640744797
"939",3146,"2",2015-09-08 06:00:00,1267,11.5166666666667,65.4727703235991
"940",3146,"2",2015-09-08 07:00:00,1290,11.2528735632184,65.6589147286822
"941",3146,"2",2015-09-08 08:00:00,1029,9.43181818181818,65.8192419825073
"942",3146,"2",2015-09-08 09:00:00,1020,9.88953488372093,64.9666666666667
"943",3146,"2",2015-09-08 10:00:00,958,8.98850574712644,65.1231732776618
"944",3146,"2",2015-09-08 11:00:00,1031,10.9575757575758,64.5266731328807
"945",3146,"2",2015-09-08 12:00:00,1093,10.2786885245902,64.3183897529735
"946",3146,"2",2015-09-08 13:00:00,1138,10.4585635359116,64.2644991212654
"947",3146,"2",2015-09-08 14:00:00,1174,10.9132947976879,64.6839863713799
"948",3146,"2",2015-09-08 15:00:00,1198,10.5222222222222,64.9565943238731
"949",3146,"2",2015-09-08 16:00:00,988,8.63690476190476,65.6730769230769
"950",3146,"2",2015-09-08 17:00:00,876,7.49425287356322,65.9691780821918
"951",3146,"2",2015-09-08 18:00:00,916,7.8735632183908,65.6342794759825
"952",3146,"2",2015-09-08 19:00:00,847,7.05813953488372,65.2302243211334
"953",3146,"2",2015-09-08 20:00:00,635,5.65,64.5669291338583
"954",3146,"2",2015-09-08 21:00:00,539,4.97515527950311,64.834879406308
"955",3146,"2",2015-09-08 22:00:00,321,2.92156862745098,64.9096573208723
"956",3146,"2",2015-09-08 23:00:00,236,2.828125,65.5974576271186
"957",3146,"2",2015-09-09 00:00:00,137,2.30208333333333,64.9051094890511
"958",3146,"2",2015-09-09 01:00:00,88,1.72058823529412,65.6022727272727
"959",3146,"2",2015-09-09 02:00:00,127,2.625,66
"960",3146,"2",2015-09-09 03:00:00,154,2.25233644859813,66.8376623376623
"961",3146,"2",2015-09-09 04:00:00,379,3.62987012987013,67.2559366754617
"962",3146,"2",2015-09-09 05:00:00,822,7.20231213872832,66.7931873479319
"963",3146,"2",2015-09-09 06:00:00,1237,11.7869822485207,65.0994341147939
"964",3146,"2",2015-09-09 07:00:00,1276,11.4393063583815,65.5274294670846
"965",3146,"2",2015-09-09 08:00:00,1008,9.10344827586207,66.0595238095238
"966",3146,"2",2015-09-09 09:00:00,987,8.72777777777778,65.7659574468085
"967",3146,"2",2015-09-09 10:00:00,1006,9.44252873563218,65.3021868787276
"968",3146,"2",2015-09-09 11:00:00,981,10.0595238095238,64.9989806320082
"969",3146,"2",2015-09-09 12:00:00,1025,10.0297619047619,64.8624390243902
"970",3146,"2",2015-09-09 13:00:00,1027,10.5617283950617,64.1626095423564
"971",3146,"2",2015-09-09 14:00:00,1161,10.6833333333333,64.5658914728682
"972",3146,"2",2015-09-09 15:00:00,855,9.04166666666667,64.2397660818714
"973",3146,"2",2015-09-09 16:00:00,1092,8.96571428571429,65.6254578754579
"974",3146,"2",2015-09-09 17:00:00,878,7.51204819277108,66.0102505694761
"975",3146,"2",2015-09-09 18:00:00,841,7.90740740740741,64.9191438763377
"976",3146,"2",2015-09-09 19:00:00,813,7.07514450867052,64.280442804428
"977",3146,"2",2015-09-09 20:00:00,685,5.81176470588235,64.1985401459854
"978",3146,"2",2015-09-09 21:00:00,606,4.92215568862275,64.4752475247525
"979",3146,"2",2015-09-09 22:00:00,327,3.05405405405405,65.7186544342508
"980",3146,"2",2015-09-09 23:00:00,239,2.74074074074074,65.0209205020921
"981",3146,"2",2015-09-10 00:00:00,154,2.17592592592593,64.8896103896104
"982",3146,"2",2015-09-10 01:00:00,110,2.45977011494253,63.9
"983",3146,"2",2015-09-10 02:00:00,102,1.96385542168675,66.4313725490196
"984",3146,"2",2015-09-10 03:00:00,175,2.81132075471698,65.5142857142857
"985",3146,"2",2015-09-10 04:00:00,361,3.66666666666667,66.9778393351801
"986",3146,"2",2015-09-10 05:00:00,841,7.66666666666667,66.9821640903686
"987",3146,"2",2015-09-10 06:00:00,1235,11.8381502890173,64.8793522267206
"988",3146,"2",2015-09-10 07:00:00,1224,10.8988095238095,65.8161764705882
"989",3146,"2",2015-09-10 08:00:00,1080,10.1222222222222,65.0592592592593
"990",3146,"2",2015-09-10 09:00:00,1040,9.51666666666667,64.9432692307692
"991",3146,"2",2015-09-10 10:00:00,1051,9.96666666666667,64.2235965746908
"992",3146,"2",2015-09-10 11:00:00,1099,10.6333333333333,64.6323930846224
"993",3146,"2",2015-09-10 12:00:00,1062,9.96571428571429,64.8022598870056
"994",3146,"2",2015-09-10 13:00:00,1109,11.3179190751445,63.9594229035167
"995",3146,"2",2015-09-10 14:00:00,1191,10.9142857142857,64.7934508816121
"996",3146,"2",2015-09-10 15:00:00,1168,10.268156424581,64.4940068493151
"997",3146,"2",2015-09-10 16:00:00,1008,8.98850574712644,65.390873015873
"998",3146,"2",2015-09-10 17:00:00,967,8.10112359550562,66.1458117890383
"999",3146,"2",2015-09-10 18:00:00,933,8.26285714285714,64.6613076098607
"1000",3146,"2",2015-09-10 19:00:00,887,7.73988439306358,63.1860202931229
"1001",3146,"2",2015-09-10 20:00:00,762,6.61142857142857,64.0669291338583
"1002",3146,"2",2015-09-10 21:00:00,599,4.79885057471264,64.9866444073456
"1003",3146,"2",2015-09-10 22:00:00,431,3.7202380952381,65.3526682134571
"1004",3146,"2",2015-09-10 23:00:00,252,2.71739130434783,65.6984126984127
"1005",3146,"2",2015-09-11 00:00:00,180,2.69911504424779,65.1888888888889
"1006",3146,"2",2015-09-11 01:00:00,127,2.35294117647059,65.251968503937
"1007",3146,"2",2015-09-11 02:00:00,101,2.29268292682927,65.4950495049505
"1008",3146,"2",2015-09-11 03:00:00,142,3.20481927710843,65.9154929577465
"1009",3146,"2",2015-09-11 04:00:00,383,3.93548387096774,66.6945169712794
"1010",3146,"2",2015-09-11 05:00:00,756,7.34730538922156,66.765873015873
"1011",3146,"2",2015-09-11 06:00:00,1227,11.3526011560694,65.5884270578647
"1012",3146,"2",2015-09-11 07:00:00,1198,11.2298850574713,65.2145242070117
"1013",3146,"2",2015-09-11 08:00:00,961,9.70238095238095,65.0551508844953
"1014",3146,"2",2015-09-11 09:00:00,1033,9.85,64.3330106485963
"1015",3146,"2",2015-09-11 10:00:00,1096,10.9655172413793,64.661496350365
"1016",3146,"2",2015-09-11 11:00:00,970,10.8366013071895,63.9443298969072
"1017",3146,"2",2015-09-11 12:00:00,756,9.91735537190083,65.2195767195767
"1018",3146,"2",2015-09-11 13:00:00,1244,11.2247191011236,64.3601286173633
"1019",3146,"2",2015-09-11 14:00:00,1187,11.077380952381,64.6486941870261
"1020",3146,"2",2015-09-11 15:00:00,1031,10.1474358974359,65.4752667313288
"1021",3146,"2",2015-09-11 16:00:00,1047,7.91111111111111,66.7354345749761
"1022",3146,"2",2015-09-11 17:00:00,1025,7.6927374301676,66.8721951219512
"1023",3146,"2",2015-09-11 18:00:00,1088,8.35,65.984375
"1024",3146,"2",2015-09-11 19:00:00,1008,7.78888888888889,64.9295634920635
"1025",3146,"2",2015-09-11 20:00:00,901,6.93854748603352,64.1908990011099
"1026",3146,"2",2015-09-11 21:00:00,1011,7.8150289017341,64.0830860534125
"1027",3146,"2",2015-09-11 22:00:00,571,4.35714285714286,65.6409807355517
"1028",3146,"2",2015-09-11 23:00:00,426,3.79605263157895,65.5586854460094
"1029",3146,"2",2015-09-12 00:00:00,177,2.35398230088496,64.3728813559322
"1030",3146,"2",2015-09-12 01:00:00,133,2.23170731707317,66.1503759398496
"1031",3146,"2",2015-09-12 02:00:00,108,1.55813953488372,65.3611111111111
"1032",3146,"2",2015-09-12 03:00:00,92,1.81333333333333,66.6847826086957
"1033",3146,"2",2015-09-12 04:00:00,199,2.33898305084746,66.2211055276382
"1034",3146,"2",2015-09-12 05:00:00,321,3.08843537414966,68.1339563862928
"1035",3146,"2",2015-09-12 06:00:00,490,3.82658959537572,68.0448979591837
"1036",3146,"2",2015-09-12 07:00:00,604,4.92771084337349,67.4437086092715
"1037",3146,"2",2015-09-12 08:00:00,842,6.17222222222222,67.375296912114
"1038",3146,"2",2015-09-12 09:00:00,1037,8.31284916201117,66.3134040501447
"1039",3146,"2",2015-09-12 10:00:00,1123,9.08426966292135,65.9091718610864
"1040",3146,"2",2015-09-12 11:00:00,1214,9.43333333333333,65.6112026359143
"1041",3146,"2",2015-09-12 12:00:00,1215,9.8735632183908,65.7061728395062
"1042",3146,"2",2015-09-12 13:00:00,1350,10.4692737430168,65.4718518518519
"1043",3146,"2",2015-09-12 14:00:00,1364,10.4611111111111,65.7529325513196
"1044",3146,"2",2015-09-12 15:00:00,1432,10.9777777777778,65.4483240223464
"1045",3146,"2",2015-09-12 16:00:00,1423,11.0473372781065,65.2888264230499
"1046",3146,"2",2015-09-12 17:00:00,1389,10.3583815028902,65.2188624910007
"1047",3146,"2",2015-09-12 18:00:00,1264,9.75287356321839,64.6495253164557
"1048",3146,"2",2015-09-12 19:00:00,1026,8.22619047619048,62.990253411306
"1049",3146,"2",2015-09-12 20:00:00,954,7.50898203592814,63.7872117400419
"1050",3146,"2",2015-09-12 21:00:00,1013,7.74404761904762,64.0700888450148
"1051",3146,"2",2015-09-12 22:00:00,827,6.06818181818182,64.2599758162031
"1052",3146,"2",2015-09-12 23:00:00,415,3.13548387096774,65.1903614457831
"1053",3146,"2",2015-09-13 00:00:00,264,2.28467153284672,65.9318181818182
"1054",3146,"2",2015-09-13 01:00:00,142,1.73684210526316,65.4788732394366
"1055",3146,"2",2015-09-13 02:00:00,125,2.16666666666667,65.616
"1056",3146,"2",2015-09-13 03:00:00,139,1.74489795918367,66.841726618705
"1057",3146,"2",2015-09-13 04:00:00,165,2,66.4181818181818
"1058",3146,"2",2015-09-13 05:00:00,209,2.312,67.6555023923445
