X,Y,stationid,highwayid,milepost,locationte,length,upstream,downstream,stationcla,numberlane,length_mid,downstre_1,upstream_m,agencyid,opposite_s,segment_ge,start_date,end_date,latitude
-122.552205326436948,45.569381788533853,1050,4,24.660000000000000,Airportway EB to SB,2.220000000000000,1049,1141,1,3,0.680000000000000,,,250,1140,"SRID=3857;LINESTRING(-13643016.8870737 5711419.5381092,-13642815.2891118 5711552.2131534,-13642703.5742244 5711611.72963505,-13642169.8406504 5711972.55921035)",2004-01-01 00:00:00-08,2014-12-03 09:52:00-08,
-122.565709719780102,45.473063572412606,1054,4,17.500000000000000,Foster SB,2.210000000000000,1053,1098,1,3,1.340000000000000,,,244,1047,"SRID=3857;LINESTRING(-13644427.8982131 5694843.65035155,-13644415.3815131 5695022.67885673,-13644372.3766999 5695156.60012986,-13644340.2335771 5695293.13867682,-13644317.1506341 5695535.38042308,-13644328.2258715 5695684.47102475,-13644340.9148596 56958",2004-01-01 00:00:00-08,2014-12-01 16:07:40-08,
-122.786704434390586,45.501969879754427,1063,9,0.660000000000000,Walker Rd NB,0.740000000000000,1064,1088,1,2,0.740000000000000,,,10,1080,"SRID=3857;LINESTRING(-13668504.6044836 5699409.92459821,-13668491.6615621 5699536.20573483,-13668474.817767 5699739.2573173,-13668443.5214508 5700052.89646054,-13668378.6186961 5700217.5074079,-13668292.4006967 5700326.90143767,-13668212.494402 5700406.8",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.792651218337696,45.487302756432946,1064,9,1.340000000000000,TV Hwy NB,0.850000000000000,1065,1063,1,2,0.750000000000000,,,9,3156,"SRID=3857;LINESTRING(-13669137.0974503 5697463.34876224,-13668921.4762489 5697605.88998704,-13668843.4391471 5697734.26014992,-13668776.9512899 5697851.3400888,-13668753.0514122 5698000.72389308,-13668726.6799407 5698189.41168983,-13668705.0307989 569830",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.789555048742145,45.476609200121693,1065,9,2.160000000000000,Allen Blvd NB,0.750000000000000,1066,1064,1,2,0.670000000000000,,,8,1079,"SRID=3857;LINESTRING(-13669132.7009162 5697450.23259036,-13669051.7775445 5697218.51468176,-13668875.6603376 5696872.80923828,-13668686.852609 5696560.82617114,-13668542.5015325 5696312.00483235)",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.786009863754757,45.467956014488905,1066,9,2.680000000000000,Denney Rd NB,0.670000000000000,1067,1065,1,2,0.840000000000000,,,7,1078,"SRID=3857;LINESTRING(-13668542.5015325 5696312.00483235,-13668496.8582825 5696170.62623073,-13668472.2423755 5696008.92120825,-13668466.1765596 5695878.83064954,-13668475.2846015 5695722.40394202,-13668479.4782721 5695577.11897108,-13668483.5932878 56953",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.784465426149154,45.454697215061941,1067,9,3.850000000000000,Scholls Fy NB,1.200000000000000,1068,1066,1,2,0.990000000000000,,,6,1076,"SRID=3857;LINESTRING(-13668478.1159436 5694671.85079994,-13668428.6308557 5694431.38270114,-13668379.0003833 5694213.53450999,-13668349.60841 5694062.19181139,-13668326.5519534 5693893.96796216,-13668315.8590371 5693699.53338587,-13668315.721931 5693451.",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.776332078389174,45.443238733478751,1068,9,4.650000000000000,Greenburg NB,0.750000000000000,1069,1067,1,2,1.000000000000000,,,5,1075,"SRID=3857;LINESTRING(-13668111.1874893 5692143.23356479,-13668050.6195841 5692046.61769038,-13667930.5964814 5691934.84453642,-13667828.1277133 5691870.1000294,-13667517.8719906 5691662.04921635,-13667197.5580217 5691443.08365216,-13666812.8255529 569117",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.765428766242863,45.437824487782287,1069,9,5.850000000000000,99W WB to NB,0.500000000000000,1070,1068,1,2,0.630000000000000,,,4,1073,"SRID=3857;LINESTRING(-13666680.62823 5691082.86450669,-13666404.5531496 5690880.3867666,-13666308.3919042 5690809.97185502,-13666202.5197967 5690732.09615828,-13666097.8857639 5690634.2150607,-13665967.7174455 5690506.36199378,-13665890.9008232 5690420.4",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.758849762041237,45.432143630678922,1070,9,5.900000000000000,99W EB to NB,0.600000000000000,1071,1069,1,2,0.380000000000000,,,3,1073,"SRID=3857;LINESTRING(-13665803.2077911 5690317.83952492,-13665678.0451862 5690137.63356233,-13665558.0419878 5689956.63489197,-13665472.4234929 5689827.49497939,-13665139.3996133 5689376.98668007)",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.74948691976364,45.425022001937002,1071,9,6.610000000000000,72nd Ave NB to NB,0.940000000000000,0,1070,1,2,0.940000000000000,,,2,1072,"SRID=3857;LINESTRING(-13665139.3996133 5689376.98668007,-13665063.3156662 5689271.38634284,-13664965.9918707 5689163.65897167,-13664855.0198388 5689067.07352403,-13664752.6009891 5688988.12925053,-13664652.9492494 5688911.56865523,-13664541.99576 5688815",2004-01-01 00:00:00-08,2014-04-30 00:00:00-07,
-122.751806912132153,45.426346952618943,1072,10,6.770000000000000,72nd SB,0.840000000000000,1073,0,1,3,0.530000000000000,,,21,1071,"SRID=3857;LINESTRING(-13665568.1404451 5688939.81388802,-13665460.09805 5688800.19806534,-13665305.8860686 5688649.4863435,-13665084.5657023 5688489.07815399,-13664858.0965967 5688435.99305033,-13664792.7992757 5688314.30223363,-13664608.0323273 5688210.",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.78507775223288,45.459500485475786,1076,10,3.500000000000000,Hall Blvd SB,0.620000000000000,1077,1075,1,3,0.620000000000000,,,17,3157,"SRID=3857;LINESTRING(-13668908.6415679 5694727.92373352,-13668897.7088778 5694582.89827107,-13668868.8047732 5694442.4754023,-13668835.9344323 5694288.30811009,-13668799.2394088 5694127.76631982,-13668762.4401456 5693916.09325403,-13668747.529455 5693739",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.786139899238421,45.468721725533264,1077,10,3.120000000000000,Denney Rd SB,0.480000000000000,1078,1076,1,2,0.470000000000000,,,16,3157,"SRID=3857;LINESTRING(-13668999.4737936 5696244.207517,-13668914.6284953 5696064.69080298,-13668903.2264973 5695751.51383194,-13668907.8713474 5695600.86673067,-13668912.6664467 5695359.78224075,-13668916.7927567 5695230.85037779,-13668908.6415679 5694727",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.71562088653026,45.506454624971347,1091,11,71.370000000000005,Skyline Rd EB,2.180000000000000,1090,0,1,3,2.180000000000000,,,141,1092,"SRID=3857;LINESTRING(-13663283.9825585 5701898.27256166,-13663146.9153526 5701890.66173159,-13662960.3630675 5701877.0941977,-13662837.4567458 5701868.41229685,-13662714.5506607 5701859.7287191,-13662470.0090357 5701857.92895078,-13662248.71826 5701913.3",2004-01-01 00:00:00-08,2014-09-29 00:00:00-07,
-122.741740006350071,45.508417676674632,1092,12,71.069999999999993,Skyline Rd WB,2.000000000000000,1112,1146,1,3,2.010000000000000,,,145,1090,"SRID=3857;LINESTRING(-13665405.3465606 5701869.82538869,-13665233.4610046 5702010.03298956,-13665067.2764833 5702059.44820213,-13664951.8916759 5702074.6777993,-13664758.1659401 5702110.71822737,-13664630.6721575 5702141.1451605,-13664441.3703643 5702190",2004-01-01 00:00:00-08,2014-09-29 00:00:00-07,
-122.741078832563431,45.442451756713638,1105,2,293.360000000000014,ORE 99W SB,1.900000000000000,1107,1131,1,3,1.040000000000000,,,174,1008,"SRID=3857;LINESTRING(-13663911.0919994 5689997.2412259,-13663911.7699421 5690137.89742141,-13663909.4471561 5690574.83861827,-13663897.4475197 5690711.89698403,-13663872.3329818 5690833.55539851,-13663799.7876773 5691034.0181551,-13663701.8310649 5691223",2004-01-01 00:00:00-08,2014-10-23 00:00:00-07,
-122.719641232446719,45.453535835065416,1107,2,295.180000000000007,Capital Hwy SB,1.300000000000000,1108,1105,1,3,1.450000000000000,,,175,1010,"SRID=3857;LINESTRING(-13662361.2001989 5692371.82747876,-13662300.8514255 5692492.82220249,-13662131.5361118 5692874.47409152,-13662013.6201625 5693043.50988321,-13661921.9274825 5693128.54485959,-13661786.1450595 5693219.5306874,-13661579.7891543 569328",2004-01-01 00:00:00-08,2014-10-23 00:00:00-07,
-122.691071789635714,45.468607985262814,1108,2,296.259999999999991,Spring Garden St SB,1.700000000000000,1036,1107,1,3,2.040000000000000,,,176,1011,"SRID=3857;LINESTRING(-13659745.7753535 5694140.75894272,-13659436.116906 5694388.72961438,-13658879.1641137 5694850.10685773,-13658653.3036056 5695014.4453922,-13658510.9096253 5695121.06383936,-13658321.7152264 5695268.84571327,-13658206.1592034 5695379",2004-01-01 00:00:00-08,2014-10-23 00:00:00-07,
-122.783577618757647,45.503828909495361,1111,10,0.450000000000000,Wilshire to ORE 217 SB,0.600000000000000,1118,1080,1,2,0.340000000000000,,,12,1063,"SRID=3857;LINESTRING(-13668425.5851083 5701024.83772818,-13668199.804624 5701195.06800439,-13668110.0739927 5701262.86854129,-13667995.3657636 5701369.18109151)",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.709207628577133,45.507926753024108,1112,12,73.329999999999998,Jefferson to Sunset WB,1.000000000000000,1122,1092,1,3,1.320000000000000,,,143,3163,"SRID=3857;LINESTRING(-13661770.8854448 5702627.65156057,-13661509.9389574 5702465.75512029,-13661363.6518463 5702384.2153169,-13661232.773641 5702333.59595933,-13660975.3197315 5702241.94468355,-13660789.6788474 5702182.83717988,-13660632.6780544 5702180",2004-01-01 00:00:00-08,2014-09-29 00:00:00-07,
-122.565270329145989,45.494860819855518,1117,3,19.399999999999999,Powell to I-205 NB,1.000000000000000,1047,1048,1,3,0.840000000000000,,,226,1052,"SRID=3857;LINESTRING(-13643792.5675363 5699158.49918079,-13643722.6405711 5699576.93521014,-13643716.4885891 5699843.31063953,-13643710.5615848 5700155.82270663,-13643708.0133762 5700362.79871254)",2004-01-01 00:00:00-08,2014-12-01 16:03:40-08,
-122.686742155596392,45.524331348188454,1119,6,2.220000000000000,Everett to I-405 SB,0.450000000000000,0,1120,1,2,0.450000000000000,,,64,3111,"SRID=3857;LINESTRING(-13657579.4865149 5704963.77577485,-13657837.304617 5704780.71134253,-13657936.2603628 5704596.88926815,-13657954.9290106 5704485.54216137,-13657830.3070378 5704089.2315558)",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.68899122754712,45.511651009491082,1121,6,1.370000000000000,Montgomery to I-405 SB,0.520000000000000,1120,1135,1,3,0.630000000000000,,,62,3108,"SRID=3857;LINESTRING(-13657834.1206214 5702654.77110515,-13657782.7141846 5702410.877443,-13657711.1214758 5702250.3280491,-13657599.3874428 5702064.56906424)",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.693044782888833,45.51546313616678,1122,12,73.709999999999994,US26 WB @ I-405 Count Station,0.560000000000000,0,1112,1,1,0.560000000000000,,,144,1123,"SRID=3857;LINESTRING(-13658928.0976432 5703596.82760745,-13658820.2583341 5703568.86314439,-13658650.1528241 5703514.89716563,-13658535.147892 5703479.13398501,-13658355.7504988 5703417.29167845,-13658190.7587924 5703381.11328244,-13658060.4286838 570344",2004-01-01 00:00:00-08,2014-09-29 00:00:00-07,
-122.693048615374835,45.515220779079293,1123,11,73.709999999999994,US26 EB @ I-405 Count Station,0.560000000000000,0,1122,1,2,0.000000000000000,,,149,1122,"SRID=3857;LINESTRING(-13658584.9652888 5702960.1298543,-13658436.4704057 5702930.93911917,-13658182.1449249 5702882.27493517,-13657956.7087031 5702802.09689854,-13657834.1206214 5702654.77110515)",2004-01-01 00:00:00-08,2014-09-29 00:00:00-07,
-122.565494161776428,45.42950442890983,1124,3,14.320000000000000,Sunnybrook NB,0.600000000000000,1044,1045,1,3,0.370000000000000,,,222,1126,"SRID=3857;LINESTRING(-13643737.8414992 5688938.61652305,-13643651.7972209 5689085.39396738,-13643592.5297226 5689229.98176561,-13643557.5843873 5689363.25884921,-13643532.4694252 5689506.81202155,-13643530.2698167 5689713.43249003,-13643541.2606831 56898",2004-01-01 00:00:00-08,2014-12-01 16:00:20-08,
-122.567548519652519,45.436588371125595,1125,4,14.580000000000000,Sunnyside SB,0.900000000000000,1098,1126,1,3,0.830000000000000,,,242,1045,"SRID=3857;LINESTRING(-13644386.0485613 5691394.50354113,-13644314.7313416 5690909.7144489,-13644292.9622719 5690784.35584813,-13644216.2381509 5690434.65711837,-13644134.1840121 5689984.76021861,-13644086.4390211 5689806.05384194,-13644047.4481787 568963",2004-01-01 00:00:00-08,2014-12-01 16:09:00-08,
-122.567346457427959,45.42713997717869,1126,4,14.320000000000000,Sunnybrook SB,0.900000000000000,1125,1099,1,3,0.600000000000000,,,241,1124,"SRID=3857;LINESTRING(-13644739.1696859 5688460.45479749,-13644551.1872198 5688713.93577023,-13644423.9918113 5688881.2833179,-13644246.3233267 5689113.53218163,-13644153.8641358 5689281.06258141,-13644078.7524515 5689478.59004221,-13644047.4481787 568963",2004-01-01 00:00:00-08,2014-12-01 16:09:40-08,
-122.76902755655189,45.307005826037845,1130,1,283.930000000000007,Wilsonville to I-5 NB,0.000000000000000,0,1001,1,3,0.000000000000000,,,113,3182,"SRID=3857;LINESTRING(-13666603.696645 5668150.99694002,-13666588.3600796 5668524.0121329,-13666589.8972427 5668963.21809401,-13666587.8790453 5669245.13275971,-13666589.2982996 5669412.16561444,-13666584.0221125 5669704.13142802,-13666588.5767209 5670493",2004-01-01 00:00:00-08,2014-09-19 00:00:00-07,
-122.74422249619758,45.424409222309599,1131,2,293.100000000000023,Haines St SB,2.000000000000000,1105,1038,1,3,1.050000000000000,,,173,1008,"SRID=3857;LINESTRING(-13663880.037764 5687471.89528858,-13663885.8744556 5687994.28501941,-13663902.5412096 5688632.72481948,-13663904.5349951 5688901.61791619,-13663916.4617195 5689769.34506542,-13663911.0919994 5689997.2412259)",2004-01-01 00:00:00-08,2014-10-23 00:00:00-07,
-122.686559374248034,45.524169609818877,1132,5,2.300000000000000,Couch to I-405 NB,0.500000000000000,0,1133,1,2,0.000000000000000,,,65,1119,"SRID=3857;LINESTRING(-13657425.1755545 5704814.57919778,-13657427.3052265 5704763.30548728,-13657421.4619686 5704556.80249416,-13657416.342057 5704491.07447396,-13657389.8917426 5704367.93107151,-13657335.3970028 5704219.4477347,-13657300.9403502 5704110",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.686779409892338,45.528816925386309,1133,5,2.460000000000000,Glisan to I-405 NB,0.500000000000000,1132,0,1,3,0.000000000000000,,,66,1119,"SRID=3857;LINESTRING(-13657351.3047889 5704825.86215253,-13657384.8960514 5705084.3634255,-13657402.6809895 5705237.72279941,-13657417.4319823 5705350.19685554,-13657436.93534 5705498.80736497)",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.679888299947393,45.505516476496702,1134,6,0.970000000000000,5th to I-405 SB,0.350000000000000,1135,1096,1,4,0.000000000000000,,,60,3108,"SRID=3857;LINESTRING(-13657074.6102614 5701566.00822408,-13656975.0087809 5701491.05251344,-13656849.636682 5701436.01780496,-13656653.6491199 5701401.66669041,-13656459.7376502 5701373.96250275)",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.666909488999465,45.517438719922815,1017,1,301.110000000000014,Morrison BR EB to NB,0.020000000000000,1016,3168,1,2,0.020000000000000,,,,3120,"SRID=3857;LINESTRING(-13655221.8164 5703329.7471,-13655213.9866 5703375.8646)",2014-01-01 00:00:00-08,,
-122.678688098902995,45.576931399860484,1030,2,305.399999999999977,Lombard EB to SB,0.330000000000000,1029,1031,1,3,0.330000000000000,,,1030,3123,"SRID=3857;LINESTRING(-13656528.6136 5712959.7447,-13656528.83 5712854.1359,-13656528.8775 5712830.7865,-13656532.4861 5712469.1425,-13656535.5958 5712133.1744)",2014-01-01 00:00:00-08,2015-06-02 15:00:00-07,
-122.685017107160519,45.508129691653153,1135,6,1.080000000000000,Broadway to I-405 SB,0.300000000000000,1121,1134,1,3,0.000000000000000,,,61,3108,"SRID=3857;LINESTRING(-13657599.3874428 5702064.56906424,-13657504.1642492 5701970.71931177,-13657388.6780189 5701866.91766384,-13657253.5704693 5701732.80272193,-13657074.6102614 5701566.00822408)",2004-01-01 00:00:00-08,2014-05-01 00:00:00-07,
-122.559521794616884,45.563364885246159,1140,3,23.410000000000000,Columbia to I-205 NB,1.000000000000000,1142,0,1,3,2.140000000000000,,,229,1141,"SRID=3857;LINESTRING(-13643807.6827487 5709999.51761788,-13643595.9451138 5709988.89942038,-13643462.1689595 5710104.50308657,-13643348.639952 5710225.00299449,-13643043.9366471 5710544.68466619,-13642749.7359757 5710859.16848812,-13642574.320232 5711145",2004-01-01 00:00:00-08,2014-12-02 16:27:40-08,
-122.565458006543153,45.527121898746721,1143,4,21.120000000000001,Glisan to I-205 SB,1.400000000000000,1141,1051,1,3,1.530000000000000,,,248,1142,"SRID=3857;LINESTRING(-13643931.7053288 5703674.16980787,-13644073.262398 5703810.55915723,-13644081.6072258 5704163.04981018,-13644087.8883999 5704784.10466608,-13644091.9970839 5705109.26643846,-13644135.9804942 5705284.93048193,-13644220.4265296 570536",2004-01-01 00:00:00-08,2014-12-03 06:23:20-08,
-122.790410932472014,45.512862290355415,1146,12,69.310000000000002,Barnes WB,1.500000000000000,1092,1094,1,2,1.430000000000000,,,151,3180,"SRID=3857;LINESTRING(-13670128.4804643 5703663.92142748,-13668712.7837967 5702917.34891071,-13668117.8845163 5702605.04118976,-13667883.2432104 5702482.90927889,-13667471.481119 5702273.24858669)",2004-01-01 00:00:00-08,2014-09-29 00:00:00-07,
-122.667309765186417,45.535767589008117,1018,1,302.500000000000000,Broadway NB,1.400000000000000,1017,1019,1,2,1.400000000000000,,,165,3121,"SRID=3857;LINESTRING(-13655603.455679 5706958.53156383,-13655444.6169839 5706847.94883934,-13655292.5884043 5706737.09285711,-13655145.2447454 5706624.48649357,-13655017.3468821 5706512.96718366,-13654914.45761 5706337.78575694,-13654913.7416131 5706176.",2004-01-01 00:00:00-08,2017-01-01 00:00:00-08,
-122.657258330706171,45.527132505526481,1055,7,0.520000000000000,Grand EB,0.930000000000000,1097,1056,1,3,0.620000000000000,,,203,3128,"SRID=3857;LINESTRING(-13654581.6093829 5704460.99680042,-13654405.180527 5704541.47789686,-13654185.7448081 5704686.10102914,-13654017.2994215 5704796.51901166,-13653908.8674959 5704857.41500864,-13653801.5107529 5704905.30685166,-13653676.0858592 570492",2004-01-01 00:00:00-08,2014-11-18 14:37:20-08,
-122.684514416812831,45.507833579636163,1135,6,1.080000000000000,Broadway to I-405 SB,0.090000000000000,3196,1134,1,3,0.090000000000000,,,61,3108,"SRID=3857;LINESTRING(-13657239.734 5701885.5235,-13657144.7716 5701795.9129,-13657134.2427 5701785.9772,-13657098.7684 5701755.2248)",2014-05-01 00:00:00-07,,
-122.61806820185258,45.531843098390013,1057,7,2.600000000000000,39th EB,1.900000000000000,1056,1127,1,3,1.180000000000000,,,205,1061,"SRID=3857;LINESTRING(-13651637.0748163 5705459.70212474,-13651360.9004663 5705390.33306791,-13651181.4015813 5705513.08281332,-13651043.0195586 5705669.32807178,-13650898.2582392 5705719.01054262,-13650787.202239 5705708.00452205,-13650566.9387385 570562",2004-01-01 00:00:00-08,2014-11-18 14:38:00-08,
-122.582131157953995,45.534622873347843,1059,8,4.900000000000000,82nd/Halsey WB,0.840000000000000,1145,1060,1,3,0.730000000000000,,,210,3133,"SRID=3857;LINESTRING(-13647233.6814328 5706012.52307307,-13647130.5325996 5706134.34185348,-13646979.33319 5706262.24696494,-13646805.6770101 5706382.22563696,-13646610.1808091 5706482.74017421,-13646380.5140983 5706541.36227255,-13646252.077327 5706549.",2004-01-01 00:00:00-08,2014-11-17 11:35:40-08,
-122.603654551001512,45.528170748600111,1060,8,3.430000000000000,58th WB,1.250000000000000,1059,1061,1,3,1.250000000000000,,,209,3130,"SRID=3857;LINESTRING(-13649211.3065314 5705484.73785922,-13649106.4859368 5705390.60344638,-13649016.6065371 5705304.22654955,-13648902.7003292 5705214.80286948,-13648761.303614 5705158.65881705,-13648491.0373454 5705150.79187558,-13648296.2652047 570522",2004-01-01 00:00:00-08,2014-11-17 11:35:20-08,
-122.621967275879044,45.532964378112609,1061,8,2.400000000000000,Sandy WB,0.670000000000000,1060,1062,1,3,0.670000000000000,,,208,1057,"SRID=3857;LINESTRING(-13651266.0286443 5706194.75975499,-13650973.9466404 5706251.04763682,-13650781.4674694 5706219.28569463,-13650544.9800826 5706147.68380468,-13650257.2512909 5706051.48061449,-13649959.2971247 5705954.15107254,-13649686.215537 570584",2004-01-01 00:00:00-08,2014-11-17 11:35:20-08,
-122.645780693537546,45.530000421761734,1062,8,2.100000000000000,33rd WB,1.040000000000000,1061,0,1,4,1.040000000000000,,,207,3129,"SRID=3857;LINESTRING(-13654739.3730051 5704861.93436557,-13654623.946824 5704912.73611617,-13654455.5808384 5705024.30212861,-13654195.0962177 5705191.28240018,-13654041.746605 5705270.58744853,-13653904.8032497 5705324.9646164,-13653606.3143472 5705366.",2004-01-01 00:00:00-08,2014-11-17 11:32:40-08,
-122.587531249310999,45.535544486724447,1127,7,3.690000000000000,60th EB,0.000000000000000,1057,0,1,3,0.550000000000000,,,206,1060,"SRID=3857;LINESTRING(-13647933.3416077 5704869.18448554,-13647696.6761886 5705032.09846024,-13647256.1426613 5705352.57915353,-13646914.6965436 5705603.47599334,-13646771.3916011 5705723.6967371,-13646672.2661073 5705799.14348853,-13646485.7967633 570589",2004-01-01 00:00:00-08,2014-11-12 07:06:40-08,
-122.56273651123044,45.515541075717017,1142,3,21.120000000000001,Glisan to I-205 NB,1.000000000000000,1048,1140,1,3,1.820000000000000,,,228,1143,"SRID=3857;LINESTRING(-13643899.9696 5703211.5159,-13643898.6938 5703401.4506,-13643898.5236 5703493.1454,-13643898.3126 5703608.2446,-13643898.283 5703624.1296,-13643895.8074 5703816.4437,-13643894.8698 5704146.3247,-13643885.6728 5704399.7986,-13643885.",2004-01-01 00:00:00-08,2014-12-01 16:13:00-08,
-122.747794394359161,45.422842228224148,1037,10,7.000000000000000,OR 217/Kruse Way to SB I-5,0.610000000000000,1072,0,1,2,0.610000000000000,,,88,1071,"SRID=3857;LINESTRING(-13664351.62 5688553.4075,-13664339.4485 5688533.7667,-13664248.3325 5688379.9208,-13664206.8849 5688312.1325,-13664154.7883 5688232.1007,-13664045.8286 5688077.5821,-13664025.805 5688047.7638,-13664001.886 5688009.8047,-13663978.919",2014-05-01 00:00:00-07,,
-122.750474979590265,45.425576459463521,1072,10,6.770000000000000,72nd SB,0.530000000000000,1073,1037,1,3,0.530000000000000,,,21,1071,"SRID=3857;LINESTRING(-13665190.291 5689426.4532,-13665181.1011 5689413.3657,-13665091.769 5689288.2626,-13665010.2601 5689188.2835,-13664945.9932 5689120.7513,-13664885.399 5689067.49,-13664830.3652 5689020.2222,-13664700.0592 5688911.97,-13664648.6392 5",2014-05-01 00:00:00-07,,
-122.693788378468625,45.515323218651801,1123,11,73.709999999999994,US26 EB @ I-405 Count Station,0.460000000000000,3163,0,1,2,0.460000000000000,,,149,1122,"SRID=3857;LINESTRING(-13658830.0645 5703076.9439,-13658822.8264 5703082.7606,-13658803.6844 5703093.816,-13658787.5186 5703100.169,-13658755.6253 5703107.7425,-13658721.5104 5703108.6593,-13658687.2799 5703105.1597,-13658133.0798 5703002.4579,-13657992.4",2014-09-29 00:00:00-07,,
-122.734747197927391,45.508664014430877,1091,11,71.370000000000005,Skyline Rd EB,0.630000000000000,1090,3161,1,3,0.630000000000000,,,141,1092,"SRID=3857;LINESTRING(-13663310.7509 5701962.5213,-13663282.4384 5701965.4112,-13663247.6607 5701966.4764,-13663193.9454 5701966.0222,-13663113.8476 5701965.3265,-13663000.1844 5701964.5868,-13662909.3642 5701961.7855,-13662859.5721 5701960.2504,-13662577",2014-09-29 00:00:00-07,,
-122.779021257803436,45.50772102515581,1118,10,0.080000000000000,Barnes SB,0.170000000000000,0,3154,1,2,0.170000000000000,,,11,3153,"SRID=3857;LINESTRING(-13667604.8561 5701963.0888,-13667615.9912 5701944.6564,-13667627.3111 5701925.918,-13667637.5595 5701908.9527,-13667645.3759 5701896.012,-13667676.0041 5701845.307,-13667762.1572 5701704.2316,-13667804.9041 5701636.9651)",2014-05-01 00:00:00-07,,
-122.752656107294072,45.381602779258223,1003,1,289.399999999999977,Nyberg EB to NB,1.090000000000000,3191,1004,1,3,1.090000000000000,,,79,1040,"SRID=3857;LINESTRING(-13665410.1921 5679513.902,-13665363.4827 5679680.7863,-13665345.1532 5679745.623,-13665340.5593 5679761.8679,-13665206.6619 5680235.4662,-13665090.977 5680636.2145,-13665033.5965 5680843.3211,-13665007.4542 5680933.1312,-13664986.98",2014-09-19 00:00:00-07,,
-122.64574364389459,45.529863978257602,1056,7,1.330000000000000,16th EB,0.310000000000000,3127,3129,1,3,0.310000000000000,,,204,3128,"SRID=3857;LINESTRING(-13652992.9992 5705319.2498,-13652863.8931 5705326.9089,-13652731.6146 5705334.5622,-13652626.1478 5705342.3393,-13652409.4702 5705359.2613,-13652315.2162 5705365.9388)",2014-11-05 12:32:20-08,,
-122.718224384356859,45.453467220004477,1010,1,295.180000000000007,Capital Hwy NB,1.260000000000000,1009,1011,1,3,1.260000000000000,,,157,1107,"SRID=3857;LINESTRING(-13662214.1472 5692442.6461,-13662120.9386 5692658.8082,-13662061.4718 5692785.9872,-13662038.1632 5692831.335,-13662021.465 5692861.934,-13662004.2118 5692890.5388,-13661980.234 5692925.4478,-13661956.4269 5692956.6495,-13661936.089",2014-10-23 00:00:00-07,,
-122.694344791082301,45.465969868622473,1012,1,296.600000000000023,Multnomah Blvd NB,0.520000000000000,1011,3167,1,3,0.520000000000000,,,159,1108,"SRID=3857;LINESTRING(-13658613.8662 5694925.3389,-13658501.3685 5695006.0633,-13658409.7059 5695071.2291,-13658321.4272 5695137.5273,-13658231.9471 5695213.7553,-13658142.6075 5695295.0743,-13658099.7002 5695334.5431,-13658054.0471 5695379.1481,-13658019",2014-10-23 00:00:00-07,,
-122.680706252405429,45.469534621847828,1013,1,297.329999999999984,Terwilliger Blvd NB,0.020000000000000,3167,1014,1,3,0.020000000000000,,,161,3116,"SRID=3857;LINESTRING(-13656777.1991 5695748.3466,-13656752.3963 5695745.317,-13656730.1414 5695745.7578)",2014-10-23 00:00:00-07,,
-122.668087400404985,45.53667612770537,1018,1,302.500000000000000,Broadway NB,0.690000000000000,3168,3169,1,2,0.690000000000000,,,165,3121,"SRID=3857;LINESTRING(-13655029.7768 5705009.681,-13655024.0717 5705320.7464,-13655023.9396 5705443.8088,-13655025.8403 5705526.0208,-13655027.5601 5705601.3505,-13655037.7952 5705678.2864,-13655043.9654 5705729.522,-13655052.498 5705769.7964,-13655062.50",2017-01-01 00:00:00-08,,
-122.744162986304374,45.407256902663548,1038,2,291.250000000000000,Upper Boones SB,0.450000000000000,3114,1039,1,3,0.450000000000000,,,87,3197,"SRID=3857;LINESTRING(-13663814.9723 5685932.6185,-13663818.6425 5685842.6698,-13663829.1114 5685682.6853,-13663837.6959 5685582.4393,-13663865.8047 5685350.4211,-13663880.8261 5685247.6878,-13663903.7625 5685126.61,-13663937.5472 5684966.1524,-13663945.8",2014-09-19 00:00:00-07,,
-122.693319209962169,45.515506133243619,1122,12,73.709999999999994,US26 WB @ I-405 Count Station,0.280000000000000,0,1112,1,1,0.280000000000000,,,144,1123,"SRID=3857;LINESTRING(-13657959.2143 5703006.4545,-13658005.4821 5703015.7075,-13658064.4027 5703026.7046,-13658209.0651 5703056.244,-13658578.9492 5703118.7126)",2014-09-29 00:00:00-07,,
